"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-23",23,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-24",24,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-25",25,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-26",26,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-27",27,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-28",28,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-29",29,0,0,60479997.3314587,11.1346398031947,0,0
"2020-01-30",30,0,0,60479997.3314587,11.1346398031947,7.04531111501104,0.0966898937858926
"2020-01-31",31,2,0,60479991.7414115,14.8701919212487,8.6863541738213,0.31014183526869
"2020-02-01",32,2,0,60479985.2833593,18.9190829719162,10.8305084295575,0.575148719091826
"2020-02-02",33,2,0,60479977.8240163,23.3632191438041,13.5149469694697,0.905917067696052
"2020-02-03",34,2,0,60479969.2827897,28.2245184447352,16.7830196964401,1.31777156587778
"2020-02-04",35,2,0,60479959.6185798,33.4854678049381,20.676836487357,1.8272152785978
"2020-02-05",36,2,0,60479948.8002836,39.1219130463246,25.2340616493787,2.4518411763411
"2020-02-06",37,2,0,60479936.7702474,45.1381452553033,30.4894857099816,3.21022107811857
"2020-02-07",38,3,0,60479923.3907457,51.6132034204383,36.4822392366141,4.12191106447894
"2020-02-08",39,3,0,60479908.3696502,58.7604370282842,43.2702634314609,5.2077487886401
"2020-02-09",40,3,0,60479891.1614738,67.0021427993098,50.9538183242311,6.49066445868938
"2020-02-10",41,3,0,60479870.8506819,77.0503312338782,59.7098078558851,7.99727842788063
"2020-02-11",42,3,0,60479846.1477797,89.8697573118999,69.8300339751897,9.76052844233596
"2020-02-12",43,3,0,60479815.4401808,106.597930345941,81.7468066420203,11.8231815974904
"2020-02-13",44,3,0,60479776.7536164,128.558552645153,96.0539800790586,14.2419503034457
"2020-02-14",45,3,0,60479727.6979977,157.287185596564,113.530700319266,17.0922157886167
"2020-02-15",46,3,0,60479665.425021,194.542258058411,135.167385673319,20.4734346552139
"2020-02-16",47,3,0,60479586.6353934,242.267816093517,162.189648386592,24.5152414822285
"2020-02-17",48,3,0,60479487.6711867,302.482179903924,196.070661379794,29.3840713964094
"2020-02-18",49,3,0,60479364.4806086,377.303825552529,238.533726084078,35.2899390850448
"2020-02-19",50,3,0,60479212.5612245,468.987990397964,291.565455828555,42.4934286143246
"2020-02-20",51,3,0,60479027.1783995,579.702597663494,357.414174389777,51.3129278180565
"2020-02-21",52,19,1,60478803.7743684,711.156455070589,438.545990004766,62.1312859112003
"2020-02-22",53,59,3,60478538.6074689,864.061826144894,537.538334354527,75.4004699384618
"2020-02-23",54,150,5,60478229.6761792,1037.40260460233,656.887118606856,91.6421969206032
"2020-02-24",55,221,8,60477877.8252162,1227.63559266393,798.705440109882,111.44185034625
"2020-02-25",56,311,11,60477486.5597501,1429.2248347038,964.390218313899,135.433296218644
"2020-02-26",57,438,15,60477060.5138873,1636.33633794291,1154.48101941645,164.276854728467
"2020-02-27",58,593,62,60476603.5755485,1844.63432953424,1368.76149580331,198.636725444752
"2020-02-28",59,821,67,60476115.9214678,2053.8581191686,1606.66344611863,239.16506621688
"2020-02-29",60,1053,75,60475589.8515696,2271.17455395528,1868.07953489241,286.502440888335
"2020-03-01",61,1577,117,60475004.4334905,2515.19322040593,2154.67433901245,341.307049440382
"2020-03-02",62,1835,201,60474319.820056,2819.71494441253,2471.74581043179,404.327288533062
"2020-03-03",63,2263,239,60473480.5791065,3228.4539708005,2830.04744162405,476.527580441923
"2020-03-04",64,2706,383,60472423.0792685,3786.91167151613,3246.36930762708,559.247851701769
"2020-03-05",65,3296,562,60471076.8673448,4540.87993066102,3743.49280927606,654.368014612449
"2020-03-06",66,3916,720,60469366.1099226,5535.04252351274,4349.98660711132,764.469046088329
"2020-03-07",67,5061,822,60467213.7413188,6809.21188542444,5099.6701857273,892.984709351671
"2020-03-08",68,6387,988,60464551.5758456,8389.46537534826,6030.23808331486,1044.32879506452
"2020-03-09",69,7985,1187,60461338.2038827,10273.260838979,7180.17977086906,1223.96360679871
"2020-03-10",70,8794,1355,60457561.4840751,12431.2582884861,8584.50332205926,1438.3624136901
"2020-03-11",71,10590,1872,60453231.7752615,14817.0238129968,10271.9361883963,1694.87283649108
"2020-03-12",72,10590,1872,60448387.2131886,17364.3706808794,12262.510793993,2001.51343579758
"2020-03-13",73,14955,2705,60443094.6645928,19989.1840398872,14565.0578615091,2366.70160510089
"2020-03-14",74,17750,3407,60437441.5925149,22599.5045553231,17175.5884522891,2798.9225768843
