"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-02-18",49,3,0,60478178.9683567,13.0224012821525,1571.11352703833,248.402667739575
"2020-02-19",50,3,0,60478027.706519,12.321651085146,1679.77520430651,291.703578307517
"2020-02-20",51,3,0,60477883.8841962,11.7724933974059,1778.09510976014,337.755153311445
"2020-02-21",52,19,1,60477745.1716541,11.4407868839534,1868.58069180086,386.31381989729
"2020-02-22",53,59,3,60477608.7244388,11.356973912167,1954.21535523624,437.210184695381
"2020-02-23",54,150,5,60477471.480901,11.5307907508813,2038.1385114107,490.356749550512
"2020-02-24",55,221,8,60477330.377109,11.9563436487784,2123.42429647367,545.749203615501
"2020-02-25",56,311,11,60477182.506387,12.6157750252911,2212.92238156702,603.462409100663
"2020-02-26",57,438,15,60477025.2484531,13.4810685050115,2309.1347150624,663.642715999137
"2020-02-27",58,593,62,60476856.3330664,14.5307225857062,2414.14566020079,726.497503454886
"2020-02-28",59,821,67,60476672.9282603,15.8785164478369,2530.40963569576,792.290540201669
"2020-02-29",60,1053,75,60476469.9604248,17.7466051843977,2662.42416035302,861.375762303678
"2020-03-01",61,1577,117,60476239.2266602,20.4268065399666,2817.58977101436,934.263714949372
"2020-03-02",62,1835,201,60475968.3293176,24.3169322833837,3007.15015258702,1011.71055027118
"2020-03-03",63,2263,239,60475638.9733334,29.9879511187918,3247.70684481607,1094.83882342523
"2020-03-04",64,2706,383,60475224.1111276,38.3052075664295,3563.77945229812,1185.31116521247
"2020-03-05",65,3296,562,60474683.3094199,50.5554275156761,3992.04814092227,1285.59396434901
"2020-03-06",66,3916,720,60473960.4237563,67.9857109139876,4583.77072816696,1399.32675730547
"2020-03-07",67,5061,822,60472984.185319,91.9439059509375,5403.68666298012,1531.69106478684
"2020-03-08",68,6387,988,60471665.4236692,123.980841451307,6532.30516544284,1689.79727659075
"2020-03-09",69,7985,1187,60469897.986595,165.295603928797,8065.11609947661,1883.10865426746
"2020-03-10",70,8794,1355,60467570.7815992,215.495180338684,10101.5053561207,2123.72481707602
"2020-03-11",71,10590,1872,60464601.5135689,270.344693517071,12713.5209580093,2426.12773226235
"2020-03-12",72,10590,1872,60461002.1918239,319.3012693558,15884.3130671487,2805.70079226049
"2020-03-13",73,14955,2705,60456930.3474843,350.315084139237,19455.3207886304,3275.52359565515
"2020-03-14",74,17750,3407,60452667.6870042,354.484076079163,23146.5892801913,3842.74659222332
"2020-03-15",75,20603,4144,60448562.9393157,329.207366130227,26613.3282039387,4506.03206692937
"2020-03-16",76,23073,4907,60444931.7245871,281.28599312202,29543.4486517438,5255.04772075575
"2020-03-17",77,26062,5444,60441943.6892606,226.341394819119,31768.6381096429,6072.8381876329
"2020-03-18",78,28710,7003,60439542.1914072,184.844213425147,33343.6509910509,6940.82034106015
"2020-03-19",79,33190,7845,60437424.3206878,175.932774808907,34566.1095326931,7845.14395734321
"2020-03-20",80,38549,8472,60435159.1252533,202.630300549898,35867.6300334701,8782.12136538955
"2020-03-21",81,42681,10897,60432357.9179786,259.321511567049,37635.085110477,9759.18235199206
"2020-03-22",82,46638,12500,60428699.0592275,340.604439418902,40178.818196175,10793.0250895624
"2020-03-23",83,50826,13101,60423926.2239255,440.726009300453,43736.9047194335,11907.6522983914
"2020-03-24",84,54030,15146,60417872.1634889,550.467649190063,48456.5936315367,13132.2821830039
"2020-03-25",85,57521,16865,60410534.6247197,651.988425460655,54326.729452896,14498.1643545722
"2020-03-26",86,62013,18576,60402213.310404,715.579464723489,61049.8626412791,16032.7544426255
"2020-03-27",87,66414,20084,60393525.0417826,721.117402833648,68014.2297759153,17751.1179912755
"2020-03-28",88,70065,22407,60385212.8757192,663.520819767482,74485.1202838765,19649.9901297909
"2020-03-29",89,73880,23809,60377994.1621163,550.643934296423,79760.0702122436,21706.6306898501
"2020-03-30",90,75528,26211,60372389.3486736,404.821827003751,83335.468205724,23881.86824635
"2020-03-31",91,77635,28157,60368571.6067104,258.758791477517,85053.6698610683,26127.4715896574
"2020-04-01",92,80572,30002,60366295.8252833,147.640790912962,85171.5516334871,28396.4892449041
"2020-04-02",93,83049,32193,60364932.5096852,98.9213875183119,84325.9930161667,30654.0828637135
"2020-04-03",94,85388,34439,60363722.441602,109.429263466769,83294.5367676752,32885.0993195415
"2020-04-04",95,88274,36358,60362075.1696652,162.003914539626,82681.2070415262,35093.1263313849
"2020-04-05",96,91246,37702,60359596.1194938,241.256149599614,82879.1684936649,37294.9628155431
"2020-04-06",97,93187,39360,60356059.692634,333.881699624581,84102.5081347025,39515.4244842917
"2020-04-07",98,94067,41519,60351395.9803944,426.783901228767,86405.8537992989,41782.8888577229
"2020-04-08",99,95262,44160,60345707.3502216,504.285358054062,89674.8739122067,44124.9974607682
"2020-04-09",100,96877,46749,60339311.5707753,547.65272706733,93588.6057377681,46563.6777124608
"2020-04-10",101,98273,49304,60332677.2900823,551.047226527784,97673.260891454,49109.9087523658
"2020-04-11",102,100269,52002,60326261.9069696,518.078809418663,101469.516962377,51762.0042111766
"2020-04-12",103,102253,54110,60320457.1089675,455.659325675701,104591.793512338,54506.9451471021
"2020-04-13",104,103616,55900,60315545.3155789,374.444942444433,106768.869597201,57322.876834039
"2020-04-14",105,104291,58197,60311658.5632687,288.129244072569,107882.131454592,60182.6829851947
"2020-04-15",106,105418,59737,60308752.5561963,211.860685592992,107988.689989941,63058.4000807754
"2020-04-16",107,106607,62334,60306606.4149564,159.113973028938,107320.023202182,65925.9548210194
