"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-23",23,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-24",24,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-25",25,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-26",26,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-27",27,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-28",28,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-29",29,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-30",30,0,0,60479996.0348904,8.94930599575045,0,0
"2020-01-31",31,2,0,60479996.0348904,8.94930599575045,0,0
"2020-02-01",32,2,0,60479996.0348904,8.94930599575045,0,0
"2020-02-02",33,2,0,60479996.0348904,8.94930599575045,9.26361695808722,0.198690686499675
"2020-02-03",34,2,0,60479990.5870513,11.0716777459246,12.2958906909444,0.491884341192651
"2020-02-04",35,2,0,60479983.987204,13.5736653167972,16.0086300831795,0.877004672464662
"2020-02-05",36,2,0,60479976.187647,16.3872478979758,20.4975939749905,1.37401514154953
"2020-02-06",37,2,0,60479967.1891773,19.4222385285017,25.829966780308,2.00512143630229
"2020-02-07",38,3,0,60479957.031767,22.5812562434778,32.0395678464665,2.79391291693676
"2020-02-08",39,3,0,60479945.7658973,25.7864164197187,39.1297203574332,3.76446991901655
"2020-02-09",40,3,0,60479933.4065769,29.0134330230199,47.0858172435946,4.94067688346173
"2020-02-10",41,3,0,60479919.8647187,32.3353117643173,55.9004297611505,6.34604377190544
"2020-02-11",42,3,0,60479904.8564166,35.9724416071445,65.6132335272346,8.00441229837692
"2020-02-12",43,3,0,60479887.7890261,40.3482691394594,76.3672359669449,9.94197285138857
"2020-02-13",44,3,0,60479867.6683457,46.108107622653,88.4790152688775,12.1910354845354
"2020-02-14",45,3,0,60479843.1666172,53.9957166576034,102.488612518856,14.7955576130895
"2020-02-15",46,3,0,60479812.6448841,64.809598962436,119.17453207096,17.817488853376
"2020-02-16",47,3,0,60479774.101202,79.4319826313708,139.569832818509,21.3434865881031
"2020-02-17",48,3,0,60479725.1142928,98.852778927967,164.987233152409,25.4921991545161
"2020-02-18",49,3,0,60479662.817388,124.160008489656,197.04681144916,30.422296148603
"2020-02-19",50,3,0,60479583.9616394,156.455057087736,237.688700537762,36.3411069830009
"2020-02-20",51,3,0,60479485.0311464,196.7542057478,289.148045107547,43.5131068056718
"2020-02-21",52,19,1,60479362.0703432,246.164905243004,353.943577893141,52.2676776649046
"2020-02-22",53,59,3,60479210.6275481,305.900569681788,434.911075459801,63.0073107768613
"2020-02-23",54,150,5,60479025.8729145,377.148868857613,535.208280460231,76.2164402145822
"2020-02-24",55,221,8,60478802.7624806,460.938532521911,658.275685686166,92.4698052669249
"2020-02-25",56,311,11,60478536.2390317,558.012885925344,807.755425442445,112.439160925342
"2020-02-26",57,438,15,60478221.4499845,668.725452372387,987.37381109881,136.897256104332
"2020-02-27",58,593,62,60477853.8862203,793.037404199992,1200.80461591941,166.718263645656
"2020-02-28",59,821,67,60477429.180091,930.809386531541,1451.58210189086,202.874924576545
"2020-02-29",60,1053,75,60476942.6295936,1082.24027301558,1743.14167542659,246.434962000766
"2020-03-01",61,1577,117,60476388.3694537,1248.48709292793,2079.02917491345,298.560782496396
"2020-03-02",62,1835,201,60475758.0162883,1432.55947483044,2463.35272259707,360.518018337359
"2020-03-03",63,2263,239,60475038.6565098,1640.52285641884,2901.56639770967,433.700740099064
"2020-03-04",64,2706,383,60474210.0132805,1883.06265346434,3401.68681676873,519.683753330037
"2020-03-05",65,3296,562,60473241.9678282,2176.21681495107,3975.94716352559,620.314697383715
"2020-03-06",66,3916,720,60472096.5332335,2538.09654332176,4641.96873310484,737.847994070793
"2020-03-07",67,5061,822,60470729.3592747,2987.08180938179,5422.90994081014,875.095479163422
"2020-03-08",68,6387,988,60469090.3686354,3541.18720945595,6347.31454335681,1035.57611577261
"2020-03-09",69,7985,1187,60467125.5824432,4216.57487889759,7448.63147193657,1223.65770995391
"2020-03-10",70,8794,1355,60464781.089888,5024.63935576871,8764.04020840948,1444.67705181207
"2020-03-11",71,10590,1872,60462010.4495165,5966.96780208514,10332.0168965314,1705.01228887519
"2020-03-12",72,10590,1872,60458783.2568395,7030.95311904737,12188.1717558273,2012.06478964413
"2020-03-13",73,14955,2705,60455083.9400244,8195.0262606833,14361.3571443526,2374.12307461411
"2020-03-14",74,17750,3407,60450912.9289456,9430.01653129049,16871.3555585996,2800.14546849894
"2020-03-15",75,20603,4144,60446290.941008,10697.6846190225,19726.3423400756,3299.47853688977
"2020-03-16",76,23073,4907,60441261.474819,11951.2285470837,22920.2399830912,3881.50315483445
"2020-03-17",77,26062,5444,60435890.4749775,13138.0733887925,26430.6832218335,4555.21491584392
"2020-03-18",78,28710,7003,60430262.3581726,14204.9797189706,30218.3428039293,5328.76580853797
"2020-03-19",79,33190,7845,60424473.5168312,15103.7504424915,34228.1660567457,6209.01317361415
"2020-03-20",80,38549,8472,60418627.8745117,15793.5608009028,38391.888356681,7201.12283466203
"2020-03-21",81,42681,10897,60412828.8062314,16245.879599922,42631.5087524417,8308.25192025133
"2020-03-22",82,46638,12500,60407167.4528757,16450.958434319,46864.6833413433,9531.35185265365
"2020-03-23",83,50826,13101,60401710.1746208,16423.1828237314,51011.9443771335,10869.1446823025
"2020-03-24",84,54030,15146,60396486.3462696,16204.5878605455,55005.1967174241,12318.3156564027
"2020-03-25",85,57521,16865,60391477.6561471,15866.06817269,58796.7747591657,13873.9474250238
"2020-03-26",86,62013,18576,60386618.7866054,15497.9702292682,62367.4941035869,15530.1955657659
"2020-03-27",87,66414,20084,60381830.6797799,15175.8492961998,65726.8210463267,17281.0963816077
"2020-03-28",88,70065,22407,60377042.5474692,14946.5570696855,68904.1022675006,19121.2396976338
"2020-03-29",89,73880,23809,60372201.3718902,14828.3418554326,71938.5580962179,21046.1746621205
"2020-03-30",90,75528,26211,60367280.5116119,14811.6528341298,74869.7341476343,23052.5479103346
"2020-03-31",91,77635,28157,60362287.7876762,14860.1529376033,77728.5175339715,25137.9883563048
"2020-04-01",92,80572,30002,60357273.2507735,14911.7185991293,80528.7228126148,27300.754318845
"2020-04-02",93,83049,32193,60352325.2851321,14889.8072923408,83260.1899154274,29539.1641641421
"2020-04-03",94,85388,34439,60347530.2095968,14742.3048669518,85890.991519003,31850.9405213094
"2020-04-04",95,88274,36358,60342951.3593891,14451.5528032749,88378.7703123708,34232.763999274
"2020-04-05",96,91246,37702,60338624.3661474,14028.5634878931,90681.3781816204,36680.1386871679
"2020-04-06",97,93187,39360,60334552.717321,13508.6648029438,92765.5442248319,39187.5201552625
"2020-04-07",98,94067,41519,60330703.76471,12947.9854798905,94614.0372552656,41748.6590588818
"2020-04-08",99,95262,44160,60327005.6392542,12420.1520354818,96231.5326847331,44357.122529689
"2020-04-09",100,96877,46749,60323354.4649877,12004.5770348883,97648.4504953557,47006.9539861269
"2020-04-10",101,98273,49304,60319650.1915514,11754.085487577,98916.8237277502,49693.3457373436
"2020-04-11",102,100269,52002,60315813.4412929,11688.8665457004,100099.05921888,52413.0794465573
"2020-04-12",103,102253,54110,60311787.5830812,11804.0068631077,101258.186587212,55164.6699725617
"2020-04-13",104,103616,55900,60307540.1256542,12075.4262161516,102450.616161192,57948.278472516
"2020-04-14",105,104291,58197,60303064.0765036,12464.1518778666,103720.76366173,60765.4544608949
"2020-04-15",106,105418,59737,60298379.5459695,12919.1711230902,105096.979447486,63618.7499639582
"2020-04-16",107,106607,62334,60293529.6561804,13384.705348896,106588.846811422,66511.2381633217
