"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-23",23,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-24",24,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-25",25,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-26",26,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-27",27,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-28",28,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-29",29,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-30",30,0,0,8821997.08561546,35.8259798426408,0,0
"2020-01-31",31,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-01",32,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-02",33,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-03",34,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-04",35,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-05",36,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-06",37,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-07",38,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-08",39,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-09",40,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-10",41,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-11",42,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-12",43,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-13",44,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-14",45,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-15",46,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-16",47,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-17",48,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-18",49,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-19",50,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-20",51,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-21",52,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-22",53,0,0,8821997.08561546,35.8259798426408,0,0
"2020-02-23",54,0,0,8821997.08561546,35.8259798426408,5.57823904749725,0.203862738669786
"2020-02-24",55,0,0,8821992.9174867,38.1496066247946,7.14920889325775,0.477394861666785
"2020-02-25",56,2,0,8821987.37126206,41.7048690264492,8.79761439120983,0.81995160143307
"2020-02-26",57,2,0,8821980.23569689,46.6379760680455,10.5838780884536,1.23614603947481
"2020-02-27",58,3,0,8821971.22998436,53.155992729568,12.5744110314827,1.73330895995472
"2020-02-28",59,3,0,8821959.95668286,61.5698779082853,14.8453174843452,2.32181883072854
"2020-02-29",60,9,0,8821945.84417437,72.3455721011345,17.4883128219122,3.01563778911961
"2020-03-01",61,14,0,8821928.07159207,86.1697762278115,20.6191744094329,3.83315437208323
"2020-03-02",62,18,0,8821905.45881958,104.046656951964,24.3897591106075,4.79846143997697
"2020-03-03",63,21,0,8821876.30165149,127.443426266333,29.0053614074156,5.94325792229738
"2020-03-04",64,29,0,8821838.12101304,158.51279704206,34.7502270147668,7.30965998978622
"2020-03-05",65,41,0,8821787.34439699,200.370236087616,42.0247128042406,8.95435120083241
"2020-03-06",66,55,0,8821719.01991704,257.326115003261,51.3930933948278,10.954571636913
"2020-03-07",67,79,0,8821626.32496342,335.307870704395,63.6444519546288,13.4164109951782
"2020-03-08",68,104,0,8821499.82233036,442.507669011311,79.8774989357617,16.4861987667192
"2020-03-09",69,129,2,8821326.46238701,590.246368587522,101.61871589112,20.3662255748073
"2020-03-10",70,178,4,8821088.29354871,794.0799841426,130.983725596228,25.3364386113183
"2020-03-11",71,242,4,8820760.88067128,1075.13694487908,170.891891949924,31.7841889508973
"2020-03-12",72,297,5,8820311.55119861,1461.55717717412,225.340833837288,40.2444874426692
"2020-03-13",73,497,7,8819697.8451004,1989.6602521711,299.735056520639,51.4532879734151
"2020-03-14",74,648,7,8818866.80975639,2704.22878186466,401.239556122648,66.4156026815153
"2020-03-15",75,853,7,8817756.45510723,3656.66370753874,539.086689539565,86.4881927491253
"2020-03-16",76,1009,9,8816301.61756519,4898.9178974335,724.686284563068,113.471949868695
"2020-03-17",77,1328,4,8814447.61143507,6470.11342822696,971.268628972982,149.700204783062
"2020-03-18",78,1633,13,8812176.00680443,8371.96560544172,1292.62709372233,198.094193463499
"2020-03-19",79,1998,15,8809538.30519682,10537.7797755236,1700.47305699071,262.135667725061
