"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-23",23,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-24",24,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-25",25,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-26",26,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-27",27,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-28",28,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-29",29,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-30",30,0,0,60479997.9188543,3.51416969524439,0,0
"2020-01-31",31,2,0,60479997.9188543,3.51416969524439,0,0
"2020-02-01",32,2,0,60479997.9188543,3.51416969524439,14.6744167797002,0.0860630802658102
"2020-02-02",33,2,0,60479985.0663477,3.6678895802245,26.8244101589699,0.634856367517119
"2020-02-03",34,2,0,60479964.3235509,5.7919568115896,44.5119885327533,1.56600755987393
"2020-02-04",35,2,0,60479932.1151431,8.93448795222851,72.0534807160315,3.09039204607807
"2020-02-05",36,2,0,60479883.4588265,13.4076908155489,113.801465628878,5.52552085631739
"2020-02-06",37,2,0,60479811.9930185,19.5578473223326,175.321996778475,9.32064125168369
"2020-02-07",38,3,0,60479710.0447086,27.6991730770622,263.360496416588,15.0891256697684
"2020-02-08",39,3,0,60479568.9957065,38.0310299448461,385.530359807023,23.6364075829607
"2020-02-09",40,3,0,60479380.0730181,50.5244744333262,549.621164158481,35.9748471449478
"2020-02-10",41,3,0,60479135.6605076,64.7881376279268,762.430853170923,53.3140054531715
"2020-02-11",42,3,0,60478831.1477347,79.9375250295175,1028.09512744404,77.013116662579
"2020-02-12",43,3,0,60478467.1634046,94.5219708136999,1346.02474887911,108.483379500544
"2020-02-13",44,3,0,60478051.199608,106.797909363203,1709.15949035453,149.036496093726
"2020-02-14",45,3,0,60477597.2146397,115.233984409699,2104.0360095904,199.708870053527
"2020-02-15",46,3,0,60477123.6514157,118.890331840375,2512.54041708333,261.111339154093
"2020-02-16",47,3,0,60476649.9757676,117.7695162613,2915.10322142159,333.344998549826
"2020-02-17",48,3,0,60476192.3732275,112.966445003066,3294.8374131887,416.016418109773
"2020-02-18",49,3,0,60475759.6133388,106.563760321321,3641.65149818073,508.364906483123
"2020-02-19",50,3,0,60475350.0521166,101.26699474223,3955.38611606355,609.488276340457
"2020-02-20",51,3,0,60474953.0433314,98.9556426700265,4245.57739570904,718.617134003339
"2020-02-21",52,19,1,60474554.8881595,100.123051533644,4525.87898345465,835.303309314328
"2020-02-22",53,59,3,60474141.8559131,104.654570859257,4810.21228508897,959.470734746292
"2020-02-23",54,150,5,60473701.997553,112.003589027159,5110.79755956727,1091.39480223736
"2020-02-24",55,221,8,60473226.7343778,121.22792221796,5436.59524680608,1231.63595698635
"2020-02-25",56,311,11,60472712.5649774,130.939188473882,5791.75661566842,1380.93272220308
"2020-02-26",57,438,15,60472163.0166557,139.288828245191,6173.83761402721,1540.05040584074
"2020-02-27",58,593,62,60471586.9335155,145.361880695068,6574.2988266311,1709.59928093518
"2020-02-28",59,821,67,60470992.1842726,149.641502451844,6984.42072252753,1889.94700622613
"2020-02-29",60,1053,75,60470383.2135597,153.084500441015,7398.62758527324,2081.26785835457
"2020-03-01",61,1577,117,60469759.3711393,157.072007486835,7816.10297900461,2283.64737793566
"2020-03-02",62,1835,201,60469113.1401209,163.435138145809,8242.38792068278,2497.23032403286
"2020-03-03",63,2263,239,60468428.2277993,174.495873949203,8691.0579510135,2722.41187956928
"2020-03-04",64,2706,383,60467677.5629604,193.021875189365,9185.53305611725,2960.07561207785
"2020-03-05",65,3296,562,60466826.7754113,220.179996830849,9757.38649116097,3211.85160450185
"2020-03-06",66,3916,720,60465843.7385566,255.072192875107,10437.1679084578,3480.2148458492
"2020-03-07",67,5061,822,60464701.9654766,296.139481881611,11249.7063284229,3768.38221697065
"2020-03-08",68,6387,988,60463383.8251383,340.890337354872,12211.3519225946,4080.12610559166
"2020-03-09",69,7985,1187,60461886.1292761,385.25920039752,13325.3127981275,4419.49222912146
"2020-03-10",70,8794,1355,60460228.753648,422.824112075511,14574.2576176273,4790.35812607255
"2020-03-11",71,10590,1872,60458465.5275481,444.548273012751,15910.360490841,5195.7571918133
"2020-03-12",72,10590,1872,60456677.8310695,445.454727059204,17255.8933167089,5637.01439049854
"2020-03-13",73,14955,2705,60454942.4178369,428.297204289309,18532.1741255369,6113.30433706621
"2020-03-14",74,17750,3407,60453311.0373848,400.386710726098,19682.8032322408,6621.96617601252
"2020-03-15",75,20603,4144,60451793.9772934,373.033552054254,20689.8654649467,7159.31719332904
"2020-03-16",76,23073,4907,60450346.6729562,360.633994752661,21587.0267051463,7721.8598476526
"2020-03-17",77,26062,5444,60448860.0428294,379.848167614996,22468.5208368667,8307.78166990198
"2020-03-18",78,28710,7003,60447152.3415655,449.057946301418,23496.1315723286,8918.66241960967
"2020-03-19",79,33190,7845,60444993.0720811,576.431328923483,24885.4917297351,9561.19836407942
"2020-03-20",80,38549,8472,60442154.7119069,760.177447057819,26853.3764279283,10247.9277219093
"2020-03-21",81,42681,10897,60438414.2880239,999.566125440464,29605.3449940325,10996.9943604017
"2020-03-22",82,46638,12500,60433554.1041952,1292.50111635544,33337.6895500681,11831.8986421669
