"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,1,0,51469998.6841984,8.68551699849863,0,0
"2020-01-23",23,1,0,51469998.6841984,8.68551699849863,0,0
"2020-01-24",24,2,0,51469998.6841984,8.68551699849863,0,0
"2020-01-25",25,2,0,51469998.6841984,8.68551699849863,0,0
"2020-01-26",26,3,0,51469998.6841984,8.68551699849863,3.16901500057579,0.0711068389799139
"2020-01-27",27,4,0,51469998.1405436,8.37759253176051,3.90726694290223,0.184434163387468
"2020-01-28",28,4,0,51469997.4330038,8.25501723706213,4.60120063506194,0.320615558129002
"2020-01-29",29,4,0,51469996.5494575,8.3117029127343,5.27013130435652,0.478545528168776
"2020-01-30",30,4,0,51469995.474992,8.54481549677325,5.93231122582911,0.657718514375668
"2020-01-31",31,11,0,51469994.1879164,8.95828037507171,6.60543832157447,0.858202112359846
"2020-02-01",32,12,0,51469992.6555598,9.56612624152034,7.30751886281983,1.08063232210173
"2020-02-02",33,15,0,51469990.8305596,10.3950598511544,8.05797718697476,1.32624057542037
"2020-02-03",34,15,0,51469988.6462181,11.4876884712751,8.87901061800185,1.5969200288475
"2020-02-04",35,16,0,51469986.0102757,12.9069476388327,9.79727372544241,1.89534017445196
"2020-02-05",36,19,0,51469982.7962625,14.7424199285963,10.8460324603073,2.22512238020062
"2020-02-06",37,23,0,51469978.83436,17.1164550019179,12.0679281022532,2.5910941050331
"2020-02-07",38,23,1,51469973.9131852,20.1792773843011,13.5177399251351,2.99963466570513
"2020-02-08",39,23,1,51469967.7767895,24.1093039269277,15.2646440173044,3.4590997391986
"2020-02-09",40,22,3,51469960.1128948,29.1216800229829,17.3949390017182,3.98032342991006
"2020-02-10",41,24,3,51469950.5394254,35.4776080328269,20.0155834121761,4.57722039437181
"2020-02-11",42,25,3,51469938.5909271,43.492882201205,23.2585139915925,5.26751388913233
"2020-02-12",43,21,7,51469923.7071242,53.5435551267386,27.2855457709512,6.07361208150011
"2020-02-13",44,21,7,51469905.2031197,66.0890804753197,32.2939883021756,7.0236487218009
"2020-02-14",45,21,7,51469882.11058,81.81666895488,38.5297974288999,8.1527908648066
"2020-02-15",46,19,9,51469852.9552605,101.831411399868,46.317932704333,9.50523268245482
"2020-02-16",47,20,9,51469815.4649909,127.895464314227,56.1119255946067,11.1374564347683
"2020-02-17",48,20,10,51469766.0945907,162.819488345925,68.5722564589665,13.1235017565643
"2020-02-18",49,19,12,51469699.2387613,211.115098880732,84.6925354319976,15.5634416388743
"2020-02-19",50,19,12,51469605.8986862,280.107564198131,106.006514336404,18.5970725131217
"2020-02-20",51,87,17,51469471.6953037,381.560871013972,134.927454129504,22.4262084433354
"2020-02-21",52,186,18,51469275.2925621,532.751458012616,175.215758852217,27.350058347788
"2020-02-22",53,415,18,51468986.1694525,758.075839419909,232.547513276561,33.8170321272891
"2020-02-23",54,578,24,51468561.5479077,1091.29647523047,315.267923628332,42.4975306769534
"2020-02-24",55,807,26,51467944.3504342,1576.57608121584,435.299675281431,54.3836465586913
"2020-02-25",56,945,32,51467065.6214799,2265.12695767298,608.944046217406,70.9173534879332
"2020-02-26",57,1227,34,51465858.3993518,3201.20884371085,856.867592103837,94.1340496540558
"2020-02-27",58,1731,35,51464289.652579,4392.28624417111,1201.89619875687,126.774815362354
"2020-02-28",59,2302,35,51462391.265297,5783.13161984113,1663.93229719991,172.280623254895
"2020-02-29",60,3107,43,51460288.235493,7234.93871885407,2252.84550022052,234.590125162588
"2020-03-01",61,3689,47,51458214.546755,8518.40382147925,2959.97521850062,317.684042283232
"2020-03-02",62,4277,58,51456486.623365,9348.02677949408,3751.08960541246,424.870087359444
"2020-03-03",63,5128,58,51455417.8495392,9469.28235007817,4565.54973388496,557.928214142624
"2020-03-04",64,5545,76,51455184.0771142,8783.91577824941,5326.22525522007,716.391689627219
"2020-03-05",65,6012,76,51455710.0475605,7442.33901981529,5960.88541685166,897.337840078423
"2020-03-06",66,6416,177,51456737.1730824,5753.93860332637,6423.58448616934,1095.91366534506
"2020-03-07",67,6862,179,51457948.0897072,4053.82988235418,6702.35414096529,1306.33610669893
"2020-03-08",68,7146,168,51459052.9260442,2618.46570781409,6816.26396147751,1522.95412378251
"2020-03-09",69,7307,171,51459850.8237926,1612.93086073404,6805.75496694461,1741.10021694681
"2020-03-10",70,7212,301,51460256.9650411,1076.09073785458,6719.97964018913,1957.5744181565
"2020-03-11",71,7407,348,51460301.1747873,934.103434821336,6604.60840302717,2170.72321207127
"2020-03-12",72,7470,399,51460100.4451688,1037.63424687943,6492.36410505117,2380.16631651924
"2020-03-13",73,7403,576,51459779.698497,1244.65200421728,6399.94904521535,2586.31029081857
"2020-03-14",74,7504,582,51459433.7386336,1455.32864114332,6331.65748263165,2789.88507990536
"2020-03-15",75,7577,585,51459129.0851677,1606.22569268261,6283.68096178044,2991.61801510989
"2020-03-16",76,7024,1212,51458906.700838,1664.24612510256,6247.63001639743,3192.03285780769
"2020-03-17",77,6832,1488,51458783.3028141,1622.51006968727,6213.44578230067,3391.3511712396
"2020-03-18",78,6789,1624,51458751.6345539,1497.60601428454,6171.88959232114,3589.4796768023
"2020-03-19",79,6934,1631,51458783.845574,1324.06234373407,6116.63048282429,3786.07143676897
"2020-03-20",80,7018,1634,51458848.94246,1135.96004551025,6045.07011956967,3980.63721222727
"2020-03-21",81,7157,1642,51458922.426036,957.943706102859,5957.58506580304,4172.6550293939
"2020-03-22",82,5941,3020,51458986.7450066,805.700716295354,5856.51519596757,4361.64891836819
"2020-03-23",83,5941,3020,51459031.2107003,686.896515473927,5745.26559416896,4547.23702726332
"2020-03-24",84,5410,3627,51459051.7002017,602.222036950376,5627.53459369821,4729.15300486488
"2020-03-25",85,5281,3856,51459050.1980387,546.494592164604,5506.67243123612,4907.24477516881
"2020-03-26",86,4966,4275,51459033.4980185,510.470204557246,5385.18662794889,5081.4549862529
"2020-03-27",87,4665,4667,51459008.8504978,485.386253569295,5264.58284512701,5251.79024069547
"2020-03-28",88,4523,4955,51458981.7825897,464.955702122397,5145.57956468389,5418.29198071803
"2020-03-29",89,4398,5185,51458956.1437825,445.08522052126,5028.36530822329,5581.01552593453
"2020-03-30",90,4275,5386,51458934.2378912,423.540882254239,4912.81438515508,5740.0166786659
"2020-03-31",91,4216,5570,51458916.9502351,399.650239325062,4798.66475089195,5895.34461187785
"2020-04-01",92,4155,5732,51458903.8694675,374.037816647425,4685.66264951265,6047.03990356887
"2020-04-02",93,3979,5997,51458893.5700028,348.229116702719,4573.67402340094,6195.13669436956
"2020-04-03",94,3867,6195,51458884.5487133,323.670495373758,4462.72321928974,6339.66740928696
"2020-04-04",95,3654,6502,51458875.6903234,301.301225102122,4352.95102730586,6480.66726136305
"2020-04-05",96,3591,6646,51458866.253603,281.615496189555,4244.56360103933,6618.17713704133
"2020-04-06",97,3500,6784,51458855.8398018,264.734805089625,4137.79024135567,6752.2449889687
"2020-04-07",98,3445,6886,51458844.3618171,250.472755777016,4032.84925412863,6882.92601018363
"2020-04-08",99,3408,6976,51458832.0143005,238.392800712934,3929.92090390256,7010.28183212095
"2020-04-09",100,3246,7177,51458819.2071809,227.896176697556,3829.12751428076,7134.37896532079
"2020-04-10",101,3125,7325,51458806.3501077,218.443144713528,3730.52975950378,7255.28682525556
"2020-04-11",102,3026,7454,51458793.7472709,209.645749608182,3634.14085240149,7373.07596431143
"2020-04-12",103,2930,7582,51458781.6027798,201.248119983976,3539.94212760135,7487.81680975072
"2020-04-13",104,2873,7664,51458770.0297624,193.105244337463,3447.8959728743,7599.57885754377
"2020-04-14",105,2808,7756,51458759.0589432,185.1642617865,3357.95639104898,7708.43024109409
"2020-04-15",106,2750,7841,51458748.6467422,177.447989065889,3270.07750181659,7814.43760410417
"2020-04-16",107,2627,7986,51458738.6924734,170.031132964336,3184.2200163364,7917.66621450125
