"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-02-24",55,0,0,8821993.12328807,18.424377414629,17.3550690500777,1.02413654481429
"2020-02-25",56,2,0,8821986.71165014,23.3508253727293,18.1078257132977,1.75656984952402
"2020-02-26",57,2,0,8821978.68135685,29.5014014760766,19.2168495416481,2.52726320609999
"2020-02-27",58,3,0,8821968.7078262,37.1056372427793,20.7608692356795,3.35253840063174
"2020-02-28",59,3,0,8821956.33912883,46.5002976100445,22.8351523863224,4.25229224848018
"2020-02-29",60,9,0,8821940.96435058,58.1525898186562,25.5590974568777,5.25083322852955
"2020-03-01",61,14,0,8821921.76883209,72.69444867948,29.0855254757593,6.3780648392267
"2020-03-02",62,18,0,8821897.67424385,90.9691146659565,33.6124114210184,7.6711011471682
"2020-03-03",63,21,0,8821867.25859053,114.093905309094,39.3979422807056,9.17643295771452
"2020-03-04",64,29,0,8821828.64945137,143.544533408437,46.7800808355024,10.952805469556
"2020-03-05",65,41,0,8821779.37924464,181.270375199641,56.2022264679578,13.0750247794003
"2020-03-06",66,55,0,8821716.15730882,229.882451721586,68.2481102369938,15.63900030698
"2020-03-07",67,79,0,8821634.53279511,292.933714878451,83.6918377066333,18.7685233919843
"2020-03-08",68,104,0,8821528.43942013,375.294372187119,103.568556109536,22.6245226643818
"2020-03-09",69,129,2,8821389.54189972,483.693241652981,129.27392779147,27.4178019292594
"2020-03-10",70,178,4,8821206.28395793,627.510487507724,162.705717084805,33.4267085748353
"2020-03-11",71,242,4,8820962.48865901,819.948823083589,206.467528171805,41.0218608384721
"2020-03-12",72,297,5,8820635.3743196,1079.68760322023,264.163866427379,50.7010818607776
"2020-03-13",73,497,7,8820193.98849042,1432.00898494774,340.790734739543,63.1386609981285
"2020-03-14",74,648,7,8819598.51408448,1909.011974329,443.149324800054,79.2514874986446
"2020-03-15",75,853,7,8818799.99841652,2549.39668006988,580.249595109782,100.282179414347
"2020-03-16",76,1009,9,8817742.49989105,3395.91681956375,763.612782908608,127.897377589652
"2020-03-17",77,1328,4,8816370.37754522,4488.02535045232,1007.23137621378,164.29259922163
"2020-03-18",78,1633,13,8814644.77299435,5846.12784222269,1326.74486933741,212.28116519532
"2020-03-19",79,1998,15,8812572.97495454,7444.49053603979,1737.14019372232,275.321186801767
"2020-03-20",80,2373,15,8810232.471755,9191.34113284708,2248.70472142908,357.409261829871
"2020-03-21",81,2797,17,8807776.97345589,10927.6444350464,2862.51663620506,462.792343968227
"2020-03-22",82,3557,25,8805433.47336766,12434.6821358961,3566.27325703285,595.498110520149
"2020-03-23",83,4444,30,8803472.41128404,13467.1491645572,4331.64820365422,758.718218855999
"2020-03-24",84,5246,37,8802145.09813769,13815.5596024717,5115.12183040882,954.147300537998
"2020-03-25",85,5549,39,8801596.4689302,13388.072676462,5863.92724670134,1181.45801774587
"2020-03-26",86,6748,161,8801781.85005737,12282.5032753495,6527.43609023747,1438.13744815549
"2020-03-27",87,7374,283,8802492.50150374,10747.6413292039,7069.93279685319,1719.85124131944
"2020-03-28",88,7978,293,8803463.46415078,9068.91417492542,7476.33988820601,2021.20865720317
"2020-03-29",89,8223,565,8804437.47279534,7504.33442764474,7751.50268549353,2336.61696264489
"2020-03-30",90,8874,744,8805212.52601308,6240.56504271528,7915.81054095856,2661.02527435484
"2020-03-31",91,8957,1223,8805671.73327726,5369.14254322727,7998.61468923467,2990.43636138731
"2020-04-01",92,9129,1582,8805795.3165426,4881.54125318947,8030.94224921325,3322.1268261083
"2020-04-02",93,9222,1907,8805656.77596198,4679.90202676955,8038.67694786937,3654.57193449081
"2020-04-03",94,9334,2190,8805369.49682369,4635.09478996532,8038.20757085632,3987.127686597
"2020-04-04",95,9088,2693,8805029.45749491,4643.81360356289,8037.01975647808,4319.63601616191
"2020-04-05",96,8849,3202,8804708.83818898,4632.84241469118,8036.13967872478,4652.10658872073
"2020-04-06",97,8614,3683,8804456.13720706,4556.86754279107,8032.4243016234,4984.49781963973
"2020-04-07",98,8350,4289,8804296.19826689,4396.52923341089,8020.61178985424,5316.58758095968
"2020-04-08",99,8157,4785,8804230.03934481,4156.798185101,7995.16499994544,5647.9243412557
"2020-04-09",100,7709,5535,8804235.83239801,3864.32865829353,7951.91520791863,5977.85060688666
"2020-04-10",101,7172,6383,8804282.18780396,3553.04375071212,7889.11034784645,6305.58496859587
"2020-04-11",102,6865,6941,8804342.83265886,3249.55834043795,7807.21431488037,6630.32155693319
"2020-04-12",103,6608,7337,8804398.30399103,2972.07950918642,7708.23544013017,6951.30793076366
"2020-04-13",104,6330,7711,8804435.96635594,2730.97024591321,7595.09459908236,7267.89567017182
"2020-04-14",105,6209,8017,8804449.8440573,2529.45314169198,7471.06341838483,7579.56625373486
"2020-04-15",106,5845,8491,8804440.29788226,2364.41536841457,7339.27837015136,7885.93525029063
"2020-04-16",107,5080,9396,8804413.34167468,2227.5109161603,7202.3362364111,8186.73804386403
