"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-23",23,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-24",24,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-25",25,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-26",26,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-27",27,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-28",28,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-29",29,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-30",30,0,0,60479999.922581,2.16399323937741,0,0
"2020-01-31",31,2,0,60479999.922581,2.16399323937741,0,0
"2020-02-01",32,2,0,60479999.922581,2.16399323937741,0,0
"2020-02-02",33,2,0,60479999.922581,2.16399323937741,0.465584539424545,0.00170367048149627
"2020-02-03",34,2,0,60479999.0398038,2.47746843443848,1.01465804293895,0.0219321546540004
"2020-02-04",35,2,0,60479997.5391466,3.2691812110962,1.68682931899806,0.0587053428192612
"2020-02-05",36,2,0,60479995.329862,4.51512376400737,2.59193279701325,0.11694393591011
"2020-02-06",37,2,0,60479992.2590009,6.2509927082796,3.83931728539489,0.204551627655178
"2020-02-07",38,3,0,60479988.139262,8.53458674073744,5.54745768192086,0.332556106573743
"2020-02-08",39,3,0,60479982.7666804,11.4253877864793,7.8463887895989,0.5154055463653
"2020-02-09",40,3,0,60479975.9338557,14.9725593023591,10.8761749214591,0.77127258097648
"2020-02-10",41,3,0,60479967.4366823,19.2114432646686,14.7834523840323,1.12228463814054
"2020-02-11",42,3,0,60479957.0686255,24.1719767116975,19.7185993893009,1.59466093813728
"2020-02-12",43,3,0,60479944.5949208,29.9031643465172,25.8369590449857,2.2188184168015
"2020-02-13",44,3,0,60479929.6987511,36.5170344289213,33.3084609078187,3.02961611190676
"2020-02-14",45,3,0,60479911.9220525,44.2264597545295,42.3383297004875,4.06702059219823
"2020-02-15",46,3,0,60479890.6472252,53.3387134588993,53.1905174082041,5.37740644711796
"2020-02-16",47,3,0,60479865.0651587,64.263290239531,66.2099380662097,7.01547556271208
"2020-02-17",48,3,0,60479834.1355648,77.5243610161945,81.847117050286,9.04681963197277
"2020-02-18",49,3,0,60479796.5505124,93.7675807934472,100.684580848507,11.5511885492123
"2020-02-19",50,3,0,60479750.7058835,113.758257322866,123.463231666805,14.6264900082671
"2020-02-20",51,3,0,60479694.6879643,138.366495162325,151.105918731827,18.3934843408236
"2020-02-21",52,19,1,60479626.1940807,168.617647515697,184.741041350686,23.0010930164971
"2020-02-22",53,59,3,60479542.2587607,205.902256795033,225.760115729666,28.6327293395733
"2020-02-23",54,150,5,60479438.9536564,252.161217085745,275.924081578293,35.514907466306
"2020-02-24",55,221,8,60479310.9905924,310.118079817796,337.515802035811,43.9293882826406
"2020-02-25",56,311,11,60479151.1356091,383.628604808609,413.559269888475,54.2303787944341
"2020-02-26",57,438,15,60478949.338786,478.206643192506,508.139377462146,66.8690558897991
"2020-02-27",58,593,62,60478691.4451676,601.806457994876,626.873396005737,82.428840934263
"2020-02-28",59,821,67,60478357.930805,765.386742026851,777.560092758586,101.676222763384
"2020-02-29",60,1053,75,60477923.4752202,982.619750668569,970.828911841546,125.629979867335
"2020-03-01",61,1577,117,60477356.2688389,1269.90781871,1220.72996326167,155.647241584063
"2020-03-02",62,1835,201,60476617.7535938,1645.99043095383,1545.28435234357,193.52548538169
"2020-03-03",63,2263,239,60475663.9266648,2130.23304044319,1966.77727705789,241.616880217887
"2020-03-04",64,2706,383,60474449.7460271,2738.51477671692,2511.35067266818,302.942385955187
"2020-03-05",65,3296,562,60472938.7801049,3475.34970296171,3207.14725421195,381.27680037212
"2020-03-06",66,3916,720,60471114.0187821,4326.96234953286,4080.41856611137,481.154164678665
"2020-03-07",67,5061,822,60468979.7540313,5263.75464532357,5151.28968337998,607.755502489371
"2020-03-08",68,6387,988,60466563.7606537,6241.87267125242,6430.22995681376,766.690580660313
"2020-03-09",69,7985,1187,60463914.7221271,7208.79325098684,7915.3469962421,963.691488139937
"2020-03-10",70,8794,1355,60461089.7599294,8116.48057118313,9592.05319684277,1204.26016503229
"2020-03-11",71,10590,1872,60458130.3498199,8941.91978168273,11436.9238000321,1493.36046085637
"2020-03-12",72,10590,1872,60455027.8128021,9712.24590246199,13427.2034411506,1835.29171674873
"2020-03-13",73,14955,2705,60451707.6461879,10506.5066561834,15554.505972742,2233.89504567966
"2020-03-14",74,17750,3407,60448064.791192,11412.657166857,17832.0309505105,2693.07455310914
"2020-03-15",75,20603,4144,60443985.404365,12506.6954777272,20293.0715827256,3217.38243700475
"2020-03-16",76,23073,4907,60439363.7719683,13840.2617764191,22986.0100781946,3812.51003959804
"2020-03-17",77,26062,5444,60434124.4525133,15426.3197909464,25966.1826163272,4485.59894189472
"2020-03-18",78,28710,7003,60428252.2319111,17221.0313785533,29284.0119001285,5245.27867271151
"2020-03-19",79,33190,7845,60421832.4111012,19100.5249460125,32968.3037862069,6101.31402902271
"2020-03-20",80,38549,8472,60415060.1150804,20871.9436702063,37006.7600781919,7063.73503372893
"2020-03-21",81,42681,10897,60408176.0922093,22345.756318764,41339.1379397102,8141.56739464755
"2020-03-22",82,46638,12500,60401433.5522314,23363.7510573302,45863.6643841985,9341.58618953533
"2020-03-23",83,50826,13101,60395069.1003131,23818.0550963496,50448.0840232498,10667.314429763
"2020-03-24",84,54030,15146,60389262.5832475,23675.6920403593,54945.8844602475,12118.3941143254
