"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,1,0,51469998.4108202,0.716429940018169,16.609327450457,0.11112425045837
"2020-01-23",23,1,0,51469995.4565913,0.263356073689198,19.469381064547,0.658373389133596
"2020-01-24",24,2,0,51469991.9809675,0.309626134606565,22.2726908618139,1.28441732965527
"2020-01-25",25,2,0,51469987.8855527,0.365397030729258,25.5945033661212,2.00224869624131
"2020-01-26",26,3,0,51469983.0418462,0.432754479563895,29.5440622777446,2.8290388644255
"2020-01-27",27,4,0,51469977.2996328,0.513103499101007,34.2494220400253,3.78554351963508
"2020-01-28",28,4,0,51469970.5007845,0.606586463832556,39.8438462232509,4.89648467467448
"2020-01-29",29,4,0,51469962.4959679,0.711724371713161,46.4495393614347,6.19047018338849
"2020-01-30",30,4,0,51469953.1709869,0.824384647436133,54.1530094400622,7.69932079320934
"2020-01-31",31,11,0,51469942.4874944,0.936487061837537,62.967254828059,9.45646553318955
"2020-02-01",32,12,0,51469930.5398665,1.03466589023087,72.7791903238701,11.4939790883553
"2020-02-02",33,15,0,51469917.6229367,1.10026133762043,83.2866550917484,13.8378486548919
"2020-02-03",34,15,0,51469904.2339099,1.1197747174306,93.992147366905,16.5018698139215
"2020-02-04",35,16,0,51469890.9578805,1.0898218060273,104.316647898945,19.4833515714656
"2020-02-05",36,19,0,51469878.3581943,1.01610911304402,113.711018190778,22.7623801930565
"2020-02-06",37,23,0,51469866.8624714,0.913850436645123,121.767000303203,26.304379689013
"2020-02-07",38,23,1,51469856.6589302,0.805984985170043,128.316881794344,30.0659048400854
"2020-02-08",39,23,1,51469847.6256607,0.719930694881714,133.499150590804,34.0029598235393
"2020-02-09",40,22,3,51469839.3043235,0.682990086315656,137.779738795434,38.0806493965494
"2020-02-10",41,24,3,51469831.0039785,0.706658659640876,141.855009142112,42.2820554803551
"2020-02-11",42,25,3,51469821.9904543,0.79168868184772,146.453569414017,46.6119894525589
"2020-02-12",43,21,7,51469811.5213591,0.939201187976358,152.29020133765,51.0969401914421
"2020-02-13",44,21,7,51469798.823242,1.15310464889672,160.086461024517,55.7848941278884
"2020-02-14",45,21,7,51469783.0461664,1.44173540197372,170.61365982453,60.746140105192
"2020-02-15",46,19,9,51469763.201418,1.81913042588726,184.75154071191,66.0756125705948
"2020-02-16",47,20,9,51469738.0842871,2.30644227499864,203.559782668014,71.8971897551675
"2020-02-17",48,20,10,51469706.16054,2.93643562163874,228.38022081925,78.3705053548961
"2020-02-18",49,19,12,51469665.4035424,3.75612959862337,260.986419822197,85.7016099198498
"2020-02-19",50,19,12,51469613.1099698,4.82920541522314,303.750139382984,94.1583872115101
"2020-02-20",51,87,17,51469545.6678546,6.24071520684392,359.847627545893,104.091504429843
"2020-02-21",52,186,18,51469458.263005,8.10243751484086,433.519901443059,115.962357836382
