"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-23",23,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-24",24,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-25",25,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-26",26,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-27",27,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-28",28,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-29",29,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-30",30,0,0,60479999.9554436,1.05994363268839,0,0
"2020-01-31",31,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-01",32,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-02",33,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-03",34,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-04",35,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-05",36,2,0,60479999.9554436,1.05994363268839,0,0
"2020-02-06",37,2,0,60479999.9554436,1.05994363268839,4.17890238758624,0.00174784720743694
"2020-02-07",38,3,0,60479996.4386893,1.76060573016624,6.85049808339597,0.146244329290303
"2020-02-08",39,3,0,60479991.2671936,2.60256830861508,10.9456642782101,0.380611272747072
"2020-02-09",40,3,0,60479984.0121352,3.64284639579356,16.7939536340977,0.74710227913731
"2020-02-10",41,3,0,60479974.3760557,4.82572197645983,24.6973719198884,1.29688785773573
"2020-02-11",42,3,0,60479962.2993494,6.03496676358021,34.7746965788314,2.08702476214669
"2020-02-12",43,3,0,60479947.9876903,7.14287219716656,46.8910842335476,3.17439077138628
"2020-02-13",44,3,0,60479931.8126304,8.07202503213515,60.7021588208982,4.6092232739343
"2020-02-14",45,3,0,60479914.0766488,8.86226365612,75.8256058018234,6.43151927964677
"2020-02-15",46,3,0,60479894.6696128,9.72329554366491,92.1294708266851,8.67365835807649
"2020-02-16",47,3,0,60479872.6594077,11.0687908777712,110.09600780454,11.3718311159884
"2020-02-17",48,3,0,60479845.7908222,13.5661874530069,131.251026682433,14.5880011896669
"2020-02-18",49,3,0,60479809.9930928,18.1074336459704,158.651064006166,18.4444471191604
"2020-02-19",50,3,0,60479759.2004982,25.7017916417497,197.125256654895,23.1684910432784
"2020-02-20",51,3,0,60479684.5029584,37.8027122850047,253.745694602148,29.1446722505548
"2020-02-21",52,19,1,60479572.657338,56.5930812513851,338.957006488347,36.9886117797964
"2020-02-22",53,59,3,60479404.4778053,85.0314732027546,468.030329261578,47.6564297888136
"2020-02-23",54,150,5,60479154.2979,126.262347305549,662.046222385057,62.5895678956399
"2020-02-24",55,221,8,60478793.517828,181.482979761325,946.336614686613,83.8586151396377
"2020-02-25",56,311,11,60478300.5491643,247.072431687749,1343.37952044951,114.194921162401
"2020-02-26",57,438,15,60477670.8827813,314.490643809183,1863.03948070503,156.783131765352
"2020-02-27",58,593,62,60476926.756271,370.488833959748,2493.15371053645,214.797222023302
"2020-02-28",59,821,67,60476119.4709973,401.053066051361,3193.95292825959,290.719045959385
"2020-02-29",60,1053,75,60475316.2512436,398.910229551925,3904.38309245749,385.65147200102
"2020-03-01",61,1577,117,60474571.9390517,370.698949861644,4563.55304452694,499.004991503576
"2020-03-02",62,1835,201,60473895.8872106,339.008594991109,5141.39593707551,628.904294895991
"2020-03-03",63,2263,239,60473239.8779312,330.673832901715,5661.27703655907,773.367236911238
"2020-03-04",64,2706,383,60472530.4739133,357.859979117491,6185.23809189808,931.624053258201
"2020-03-05",65,3296,562,60471690.2074795,423.316458968924,6786.91155179797,1104.76054734461
"2020-03-06",66,3916,720,60470644.215682,525.990570226473,7539.1526223192,1295.83716308813
"2020-03-07",67,5061,822,60469325.0226716,662.123448876416,8508.26418878635,1509.78572829757
"2020-03-08",68,6387,988,60467682.7276897,822.538686795127,9746.78006199383,1753.14959909412
"2020-03-09",69,7985,1187,60465708.1785618,986.238754708033,11277.2518752923,2033.52684577782
"2020-03-10",70,8794,1355,60463455.1221507,1123.32810454757,13068.3090215948,2358.43676073805
"2020-03-11",71,10590,1872,60461018.1110456,1214.06396400218,15039.1728583788,2733.84816952389
"2020-03-12",72,10590,1872,60458512.1700031,1248.10386129128,17081.758786136,3163.1633870415
"2020-03-13",73,14955,2705,60456048.7176973,1227.71966206598,19082.0002950166,3646.75838318805
"2020-03-14",74,17750,3407,60453700.6020263,1172.45939154866,20949.928458203,4182.2061615036
"2020-03-15",75,20603,4144,60451464.8484089,1120.13970085795,22654.8195535453,4765.38837428486
"2020-03-16",76,23073,4907,60449231.2950347,1123.91777684845,24257.4584212552,5392.52480477206
"2020-03-17",77,26062,5444,60446789.703675,1230.14164081882,25922.4690349645,6062.88168684461
"2020-03-18",78,28710,7003,60443911.7427411,1448.14178790515,27864.3437908108,6780.96771779909
"2020-03-19",79,33190,7845,60440384.6174041,1771.99719975929,30291.5710154596,7557.01041821371
"2020-03-20",80,38549,8472,60436018.5075512,2190.25295064105,33389.906219263,8406.52931645442
"2020-03-21",81,42681,10897,60430665.0277716,2681.46015459946,37309.1371780993,9349.57093323355
"2020-03-22",82,46638,12500,60424260.9136033,3201.72578386352,42133.1558134004,10409.4008369691
"2020-03-23",83,50826,13101,60416908.9353896,3666.52288282645,47819.7216963323,11610.0160687595
"2020-03-24",84,54030,15146,60408940.9289644,3966.74510241011,54125.81580236,12971.7061684227
"2020-03-25",85,57521,16865,60400832.5876727,4032.77929703099,60634.0913791833,14505.7376886782
"2020-03-26",86,62013,18576,60393119.0437794,3834.69566334567,66840.5725802205,16210.8840145888
"2020-03-27",87,66414,20084,60386299.8492152,3391.48465609044,72241.6310758434,18072.2310904361
"2020-03-28",88,70065,22407,60380721.1221041,2780.0147510807,76441.468537839,20062.5906445716
"2020-03-29",89,73880,23809,60376471.3909757,2127.72498646786,79259.2276138201,22146.8524615973
"2020-03-30",90,75528,26211,60373325.2079616,1588.94816921201,80802.2213686416,24288.8185381208
"2020-03-31",91,77635,28157,60370814.0916837,1275.62154833677,81456.3980050574,26459.084800492
"2020-04-01",92,80572,30002,60368472.2132979,1188.08901561453,81704.5151342723,28640.3785898087
"2020-04-02",93,83049,32193,60365939.0922642,1279.0718146869,81959.4311009419,30827.6008577628
"2020-04-03",94,85388,34439,60362973.1233519,1490.5551944929,82516.3615893798,33025.1559017453
"2020-04-04",95,88274,36358,60359452.1912032,1763.05405778802,83546.2731179961,35243.6776585525
"2020-04-05",96,91246,37702,60355376.1493668,2035.32843863472,85096.9931304568,37496.7251016661
"2020-04-06",97,93187,39360,60350878.2282643,2240.47483279777,87089.0399897959,39797.4529506808
"2020-04-07",98,94067,41519,60346195.2790278,2331.97997897583,89322.7456396156,42155.191391211
"2020-04-08",99,95262,44160,60341530.942024,2325.55892584556,91575.3599403636,44573.3351473275
"2020-04-09",100,96877,46749,60336999.158669,2263.3087825755,93692.5986329419,47050.1299530425
"2020-04-10",101,98273,49304,60332607.0445073,2198.26307576702,95618.9138278416,49580.9746266727
"2020-04-11",102,100269,52002,60328238.8556043,2191.71133068433,97413.3444411942,52161.2846613235
"2020-04-12",103,102253,54110,60323642.0243747,2312.02688313997,99261.4241172225,54789.7206624351
"2020-04-13",104,103616,55900,60318412.1731941,2635.10803655249,101486.199750675,57471.7150561635
"2020-04-14",105,104291,58197,60312022.0057032,3217.1539227369,104542.842990595,60223.1934209634
"2020-04-15",106,105418,59737,60303947.5671301,4058.32473469832,108926.259813673,63073.0443590533
"2020-04-16",107,106607,62334,60293690.4185216,5149.17611045762,115102.564463865,66063.0369416173
