"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,1,0,51469998.7415579,14.9913374548802,0,0
"2020-01-23",23,1,0,51469998.7415579,14.9913374548802,0,0
"2020-01-24",24,2,0,51469998.7415579,14.9913374548802,0,0
"2020-01-25",25,2,0,51469998.7415579,14.9913374548802,1.18976615111845,0.0204006188807475
"2020-01-26",26,3,0,51469998.1029941,14.5761298491481,2.19054163397936,0.0733965861464826
"2020-01-27",27,4,0,51469997.1532553,14.4895262946366,3.14341549082378,0.156865023588085
"2020-01-28",28,4,0,51469995.9463068,14.6568494724668,4.07024014308953,0.269665666921008
"2020-01-29",29,4,0,51469994.5260871,15.0182530665165,4.98746808289179,0.411253827054179
"2020-01-30",30,4,0,51469992.9216285,15.5324440021748,5.90745827204484,0.581531377026286
"2020-01-31",31,11,0,51469991.140544,16.1816826164462,6.84009226455852,0.780743246323327
"2020-02-01",32,12,0,51469989.1624602,16.9765040115165,7.79466909100899,1.00942886951633
"2020-02-02",33,15,0,51469986.9310989,17.961419211963,8.78210649383261,1.26843750215964
"2020-02-03",34,15,0,51469984.3445619,19.2219622940546,9.81751996084847,1.55901803858542
"2020-02-04",35,16,0,51469981.2430772,20.8937025884119,10.9232856515604,1.88299667883377
"2020-02-05",36,19,0,51469977.4100861,23.1575121824328,12.1324063742096,2.24305744074297
"2020-02-06",37,23,0,51469972.6227701,26.1875199614033,13.4896694510679,2.64310265045917
"2020-02-07",38,23,1,51469966.6865541,30.1184723050162,15.0494431194388,3.08859265442649
"2020-02-08",39,23,1,51469959.459686,35.0246718501461,16.8719141594974,3.58679008788566
"2020-02-09",40,22,3,51469950.8931094,40.8855445786613,19.017547021478,4.14686109442066
"2020-02-10",41,24,3,51469941.0960929,47.5286615800508,21.5385472113293,4.77976045494237
"2020-02-11",42,25,3,51469930.4360859,54.5436453694951,24.4655505017317,5.49778039632172
"2020-02-12",43,21,7,51469919.5325274,61.3065387102821,27.7903928924388,6.3136031343463
"2020-02-13",44,21,7,51469908.7934131,67.4436580256234,31.466978815783,7.23901218326656
"2020-02-14",45,21,7,51469897.9731027,73.2400642852979,35.445722561332,8.28417259065117
"2020-02-15",46,19,9,51469885.7611329,79.9914576546071,39.7320951373619,9.4583764224277
"2020-02-16",47,20,9,51469869.2765741,90.4231660830552,44.4703205892938,10.773001256977
"2020-02-17",48,20,10,51469843.3738134,109.2632975479,50.058401681084,12.2475494663624
"2020-02-18",49,19,12,51469799.4216563,144.287587047568,57.3138261436808,13.9199925546183
"2020-02-19",50,19,12,51469723.5998198,207.751342893181,67.7282874228965,15.8636120052044
"2020-02-20",51,87,17,51469595.5549926,317.383705543549,83.7913664227791,18.2129975353148
"2020-02-21",52,186,18,51469383.6425781,500.628776983058,109.469729900586,21.2019770567682
"2020-02-22",53,415,18,51469036.5967153,802.030999144322,151.093013148453,25.2223345003922
"2020-02-23",54,578,24,51468473.2364474,1291.99592459614,218.792052630328,30.9186374845491
"2020-02-24",55,807,26,51467574.4550869,2072.70071445002,328.45065980198,39.3366009739516
"2020-02-25",56,945,32,51466191.0593141,3268.18055672383,503.569209074752,52.1339822249413
"2020-02-26",57,1227,34,51464186.0564466,4981.82154359515,775.238766398259,71.8263055129
"2020-02-27",58,1731,35,51461497.6274749,7236.9000041953,1178.43863510273,101.976947894519
"2020-02-28",59,2302,35,51458233.6657486,9890.67372630682,1743.40439919096,147.199187984901
"2020-02-29",60,3107,43,51454766.0097299,12555.1067811073,2481.03295795477,212.793593104034
"2020-03-01",61,3689,47,51451738.5690584,14606.7106276203,3365.79005776437,303.873318315678
"2020-03-02",62,4277,58,51449900.9184409,15364.5568720995,4325.43706747298,424.030681637662
"2020-03-03",63,5128,58,51449749.5292835,14441.3880965186,5250.07238042548,573.953301728273
"2020-03-04",64,5545,76,51451195.8526201,12042.0293661196,6026.33463851139,750.726437436528
"2020-03-05",65,6012,76,51453695.6283982,8795.27958655406,6575.67549121395,948.359586149897
"2020-03-06",66,6416,177,51456522.599787,5460.80610367384,6872.32547151257,1159.21169998398
"2020-03-07",67,6862,179,51459009.1648044,2688.02864716789,6942.08242489554,1375.66718569005
"2020-03-08",68,7146,168,51460719.4046368,857.311975841196,6846.69418386313,1591.53226564362
"2020-03-09",69,7307,171,51461512.0243318,38.3927172925681,6661.70759647562,1802.81841651394
"2020-03-10",70,7212,301,51461515.3635219,36.2786331580402,6455.46585599636,2007.83505100335
"2020-03-11",71,7407,348,51461025.0563226,508.947009317266,6274.23070518321,2206.70902498791
"2020-03-12",72,7470,399,51460314.021518,1160.72551917254,6139.5798476319,2400.61617733074
"2020-03-13",73,7403,576,51459578.259916,1790.50849631703,6055.06861453378,2591.10603528413
"2020-03-14",74,7504,582,51458949.8321389,2272.68976274032,6012.77623318198,2779.64492734432
"2020-03-15",75,7577,585,51458506.8450427,2542.35478241358,5998.40316941467,2967.34006763134
"2020-03-16",76,7024,1212,51458277.3006534,2587.41477935051,5995.42082880856,3154.80680057502
"2020-03-17",77,6832,1488,51458238.703054,2445.35743028383,5988.72566509717,3342.1569127094
"2020-03-18",78,6789,1624,51458327.9641725,2190.09888346289,5967.785094695,3529.09491146608
"2020-03-19",79,6934,1631,51458480.413345,1891.78633811716,5927.65862069767,3715.08475829075
"2020-03-20",80,7018,1634,51458645.1810381,1602.40015512994,5867.85262930675,3899.50923959248
"2020-03-21",81,7157,1642,51458786.0908312,1356.15410062651,5790.91138022715,4081.7867500415
"2020-03-22",82,5941,3020,51458881.8241774,1170.56447335736,5701.10890110938,4261.44551024038
"2020-03-23",83,5941,3020,51458925.5004927,1048.00959107829,5603.27408701546,4438.15889130624
"2020-03-24",84,5410,3627,51458923.785002,977.637077848609,5501.77454046148,4611.74644178605
"2020-03-25",85,5281,3856,51458893.0476177,940.023552982944,5399.72568655137,4782.14620489095
"2020-03-26",86,4966,4275,51458849.1739954,917.601382689286,5298.7971694274,4949.37051457888
"2020-03-27",87,4665,4667,51458804.0560801,897.868732216524,5199.55267415404,5113.46557560218
"2020-03-28",88,4523,4955,51458765.7880664,872.84936594469,5101.8227759727,5274.48285376955
"2020-03-29",89,4398,5185,51458738.9269721,838.529258442034,5005.02553198018,5432.46129961931
"2020-03-30",90,4275,5386,51458724.737318,794.34739659051,4908.43951055185,5587.41883696363
"2020-03-31",91,4216,5570,51458721.4304871,742.726581848899,4811.43428271008,5739.35171039347
"2020-04-01",92,4155,5732,51458725.0385138,688.015151413623,4713.64907029787,5888.24032656037
"2020-04-02",93,3979,5997,51458731.7564789,634.092956420123,4615.03481865353,6034.05880817121
"2020-04-03",94,3867,6195,51458738.7477035,583.637854648975,4515.77389839359,6176.78360558062
"2020-04-04",95,3654,6502,51458744.096606,538.25449626268,4416.19262804542,6316.39933184215
"2020-04-05",96,3591,6646,51458746.7437468,498.611009696162,4316.68624709108,6452.90205851276
"2020-04-06",97,3500,6784,51458746.4190465,464.568023410236,4217.65554166908,6586.30045048347
"2020-04-07",98,3445,6886,51458743.5728402,435.300916585212,4119.45421550766,6716.6150898489
"2020-04-08",99,3408,6976,51458739.1590879,409.558437850945,4022.3492022824,6843.87633405765
"2020-04-09",100,3246,7177,51458734.0818508,386.226411047784,3926.51341982179,6968.12138042994
"2020-04-10",101,3125,7325,51458729.0098409,364.49459668314,3832.04699307842,7089.39163143232
"2020-04-11",102,3026,7454,51458724.3915753,343.821018669014,3738.99968959738,7207.73077849157
"2020-04-12",103,2930,7582,51458720.4737119,323.895778398179,3647.39003697285,7323.18353483823
"2020-04-13",104,2873,7664,51458717.3187432,304.607982771375,3557.22141820492,7435.7949179347
"2020-04-14",105,2808,7756,51458714.8223738,286.01524811503,3468.49544834521,7545.60999184402
"2020-04-15",106,2750,7841,51458712.7644218,268.282464637192,3381.22219218025,7652.67398349735
"2020-04-16",107,2627,7986,51458710.936599,251.551064856686,3295.42278491217,7757.0326133042
