"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-23",23,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-24",24,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-25",25,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-26",26,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-27",27,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-28",28,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-29",29,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-30",30,0,0,60479999.2281322,13.9142336136309,0,0
"2020-01-31",31,2,0,60479999.2281322,13.9142336136309,0,0
"2020-02-01",32,2,0,60479999.2281322,13.9142336136309,0,0
"2020-02-02",33,2,0,60479999.2281322,13.9142336136309,0,0
"2020-02-03",34,2,0,60479999.2281322,13.9142336136309,2.61585559759458,0.0370746121556722
"2020-02-04",35,2,0,60479997.0075098,13.8417588866355,4.8072616059623,0.138765740459427
"2020-02-05",36,2,0,60479993.2913388,15.1601251582335,7.04334385180776,0.30048826363974
"2020-02-06",37,2,0,60479987.835147,17.8830055408619,9.55057281214304,0.526570684783028
"2020-02-07",38,3,0,60479980.2243937,22.1789508831124,12.5643511108342,0.827600352997889
"2020-02-08",39,3,0,60479969.8526194,28.3676738186484,16.3539903693413,1.22101247089974
"2020-02-09",40,3,0,60479955.896397,36.920026391034,21.2465278532074,1.73234485911857
"2020-02-10",41,3,0,60479937.2893495,48.4586214643555,27.6501861357947,2.39713899567133
"2020-02-11",42,3,0,60479912.7149846,63.7407458486792,36.0760999012103,3.26346567645265
"2020-02-12",43,3,0,60479880.6464084,83.6002638883452,47.153651124194,4.39497269320452
"2020-02-13",44,3,0,60479839.477325,108.813668447417,61.6301371340639,5.87416550996441
"2020-02-14",45,3,0,60479787.7526076,139.896217114615,80.3411656720163,7.80530566079142
"2020-02-15",46,3,0,60479724.2805125,177.040948324255,104.157714596509,10.3161205837468
"2020-02-16",47,3,0,60479648.215936,220.090478008069,133.930859233618,13.5580227901369
"2020-02-17",48,3,0,60479559.1327316,268.525570056612,170.432241687506,17.7047526759002
"2020-02-18",49,3,0,60479456.9310426,321.608814233124,214.305948964782,22.9494902875499
"2020-02-19",50,3,0,60479341.4797025,378.751505551105,266.062937644477,29.5011503819264
"2020-02-20",51,3,0,60479211.9054199,440.150531381466,326.15779144065,37.5815532793835
"2020-02-21",52,19,1,60479065.7050011,507.481831083188,395.18219667992,47.4262671882788
"2020-02-22",53,59,3,60478898.7280635,583.676689319296,474.098874492563,59.2916687279667
"2020-02-23",54,150,5,60478705.2335847,672.684557416889,564.409662356153,73.4674915540471
"2020-02-24",55,221,8,60478477.6074805,779.577706630762,668.316366718326,90.2937421594454
"2020-02-25",56,311,11,60478206.0478441,910.669209723879,788.89603147386,110.182210693055
"2020-02-26",57,438,15,60477878.2050621,1073.65465122528,930.292590519993,133.642992148375
"2020-02-27",58,593,62,60477478.7649336,1277.78458587553,1097.92925336167,161.31652313294
"2020-02-28",59,821,67,60476988.9993762,1534.03960782355,1298.74455998611,194.011751992638
"2020-02-29",60,1053,75,60476386.3820067,1855.21734539962,1541.44491749802,232.751026449725
"2020-03-01",61,1577,117,60475644.3711627,2255.85028713012,1836.75196458225,278.821881571525
"2020-03-02",62,1835,201,60474732.5834578,2751.77243019775,2197.604307799,333.835100194622
"2020-03-03",63,2263,239,60473617.7424391,3359.03266661779,2639.23338046616,399.786809790871
"2020-03-04",64,2706,383,60472265.9530874,4091.74540085768,3178.97734948602,479.119458297435
"2020-03-05",65,3296,562,60470647.0568099,4958.34401784188,3835.62265160368,574.771816694791
"2020-03-06",66,3916,720,60468740.1533344,5957.39309507747,4628.0472453478,690.201621203241
"2020-03-07",67,5061,822,60466532.8344629,7079.89999135108,5573.69468853951,829.36615326834
"2020-03-08",68,6387,988,60464019.6376588,8311.85412297358,6687.6343759353,996.669138279394
"2020-03-09",69,7985,1187,60461201.2960815,9635.71397189303,7981.89908881149,1196.88615383861
"2020-03-10",70,8794,1355,60458081.1085677,11034.3372536713,9465.27232295464,1435.07715169059
"2020-03-11",71,10590,1872,60454657.4049951,12497.9149817969,11143.9709976629,1716.50432145054
"2020-03-12",72,10590,1872,60450911.395999,14034.0992742798,13023.7135772193,2046.58644554332
"2020-03-13",73,14955,2705,60446796.0181672,15675.4319967147,15113.4122148241,2430.93291730268
"2020-03-14",74,17750,3407,60442250.5941039,17461.6881703482,17428.0355604045,2875.47746137415
"2020-03-15",75,20603,4144,60437217.3353056,19423.7530277042,19988.0645454545,3386.64241728916
"2020-03-16",76,23073,4907,60431651.5471831,21575.5583006166,22817.2283852686,3971.46142704487
"2020-03-17",77,26062,5444,60425535.7123105,23903.6529103547,25938.8086056524,4637.62146952938
"2020-03-18",78,28710,7003,60418898.6994454,26353.6417219479,29370.0748143795,5393.37931432456
"2020-03-19",79,33190,7845,60411840.8868938,28813.2524033182,33114.3613502127,6247.29464868487
"2020-03-20",80,38549,8472,60404552.1943074,31105.038455474,37150.8507067984,7207.711826319
"2020-03-21",81,42681,10897,60397271.2580097,33034.6958167614,41427.8536931901,8281.98777637146
"2020-03-22",82,46638,12500,60390243.5153399,34431.8191589058,45864.8012722048,9475.65952496169
"2020-03-23",83,50826,13101,60383693.4967596,35171.8192082572,50358.7440449209,10791.7352832108
"2020-03-24",84,54030,15146,60377790.4697056,35200.6109591681,54794.5023376826,12230.2122934591
"2020-03-25",85,57521,16865,60372610.3302008,34558.9094822595,59058.6307295295,13787.9248834079
"2020-03-26",86,62013,18576,60368098.7746852,33401.5459659495,63056.6533102971,15458.8213345277
"2020-03-27",87,66414,20084,60364062.2475011,31987.3710930485,66731.4384562733,17234.7382455469
"2020-03-28",88,70065,22407,60360260.7787175,30576.7651431183,70071.6725220102,19106.5789133128
"2020-03-29",89,73880,23809,60356478.1475108,29367.8689115892,73104.2922683044,21065.4866052524
"2020-03-30",90,75528,26211,60352545.6310694,28484.3932350423,75882.0465981563,23103.7243933499
"2020-03-31",91,77635,28157,60348360.501224,27970.0562914766,78470.0393379095,25215.1984425353
"2020-04-01",92,80572,30002,60343901.1218128,27786.994286689,80932.0702998834,27395.6088966075
"2020-04-02",93,83049,32193,60339239.8756517,27816.3994864998,83317.2895553351,29642.2306024408
"2020-04-03",94,85388,34439,60334536.4859013,27877.8047319575,85648.164244727,31953.3404180213
"2020-04-04",95,88274,36358,60329954.1708613,27816.4466497432,87917.7623014474,34327.415483433
"2020-04-05",96,91246,37702,60325609.9284591,27544.0527054302,90099.3680960677,36762.4460353659
"2020-04-06",97,93187,39360,60321566.8045881,27035.6804565035,92157.7596627349,39255.5505886161
"2020-04-07",98,94067,41519,60317827.366823,26326.0065256942,94059.5354084465,41802.8865388729
"2020-04-08",99,95262,44160,60314327.5482153,25505.8352001843,95782.5805346999,44399.8313458614
"2020-04-09",100,96877,46749,60310931.5381445,24718.1691982574,97324.6768971544,47041.4110560765
"2020-04-10",101,98273,49304,60307442.3026,24139.957012132,98710.5873746353,49722.9483092471
"2020-04-11",102,100269,52002,60303669.9827731,23913.4134075741,99991.5781602232,52440.8209551512
"2020-04-12",103,102253,54110,60299469.9970494,24117.1152640849,101235.619921572,55193.0630609506
"2020-04-13",104,103616,55900,60294746.4875093,24772.6737854677,102516.958147618,57979.6758536346
"2020-04-14",105,104291,58197,60289453.9068771,25852.0215063788,103907.192881976,60802.6740306021
"2020-04-15",106,105418,59737,60283598.8095609,27283.3803165687,105467.698445672,63665.9069728982
"2020-04-16",107,106607,62334,60277242.7448772,28955.2891684361,107243.073739982,66574.6875103809
