"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-23",23,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-24",24,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-25",25,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-26",26,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-27",27,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-28",28,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-29",29,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-30",30,0,0,60479999.725568,6.09619013691966,0,0
"2020-01-31",31,2,0,60479999.725568,6.09619013691966,0,0
"2020-02-01",32,2,0,60479999.725568,6.09619013691966,5.69261041758242,0.106544249599392
"2020-02-02",33,2,0,60479998.8087866,6.2481979393004,6.29334598528102,0.270582274869239
"2020-02-03",34,2,0,60479997.1630533,7.06882874502994,6.93755948680929,0.451471263663734
"2020-02-04",35,2,0,60479994.639994,8.61944056332327,7.70993011295799,0.651548195625488
"2020-02-05",36,2,0,60479991.0303358,11.0117029809503,8.70330819653364,0.875565850308227
"2020-02-06",37,2,0,60479986.0432948,14.4209477500902,10.0256619771694,1.13100829161239
"2020-02-07",38,3,0,60479979.2837806,19.1002363698057,11.8082823618547,1.42861347050728
"2020-02-08",39,3,0,60479970.2240691,25.3978319854645,14.2158665306221,1.78314522601055
"2020-02-09",40,3,0,60479958.1826896,33.7657414466904,17.4580184583563,2.21446334313371
"2020-02-10",41,3,0,60479942.3225556,44.7490099879098,21.8004376817288,2.74890957470875
"2020-02-11",42,3,0,60479921.6898867,58.937655761942,27.5724106976957,3.42095970038765
"2020-02-12",43,3,0,60479895.3024035,76.8783662659385,35.1651753966768,4.27496767421654
"2020-02-13",44,3,0,60479862.1555455,99.0750485447223,45.0235729031996,5.36674586253746
"2020-02-14",45,3,0,60479821.1986443,126.015683036185,57.6416218114369,6.76496371685993
"2020-02-15",46,3,0,60479771.3218704,158.186969389829,73.5596226102776,8.55245037299231
"2020-02-16",47,3,0,60479711.254712,196.171095068258,93.3676239475084,10.8274818017244
"2020-02-17",48,3,0,60479639.3083236,240.878610235517,117.728584085992,13.7053948586045
"2020-02-18",49,3,0,60479552.8798479,293.978586775314,147.441154288486,17.3213238588161
"2020-02-19",50,3,0,60479447.7649855,358.454893044354,183.565553020718,21.8354812840647
"2020-02-20",51,3,0,60479318.0939288,438.503246874958,227.581218370278,27.4425187411712
"2020-02-21",52,19,1,60479156.4684231,539.263919786198,281.503880751476,34.3846892325874
"2020-02-22",53,59,3,60478953.8818512,666.785353266194,347.985795062162,42.9679133454009
"2020-02-23",54,150,5,60478699.8130983,827.826585836134,430.40080091752,53.5804277248135
"2020-02-24",55,221,8,60478382.7026259,1029.32120175647,532.88385316423,66.7132319524273
"2020-02-25",56,311,11,60477991.1250018,1277.24580696848,660.269703729414,82.9804003049023
"2020-02-26",57,438,15,60477515.6055272,1575.02694906823,817.853024896096,103.135411694253
"2020-02-27",58,593,62,60476948.4165302,1924.06066996468,1011.06458807661,128.079124604058
"2020-02-28",59,821,67,60476282.6815248,2324.78143618937,1245.29715071568,158.860801093104
"2020-02-29",60,1053,75,60475511.9084166,2777.21977345675,1525.81702419887,196.675698527862
"2020-03-01",61,1577,117,60474628.5051609,3282.45786988121,1857.79624494664,242.861637069122
"2020-03-02",62,1835,201,60473620.7525819,3845.36905748829,2246.59968670931,298.899586693719
"2020-03-03",63,2263,239,60472467.7522309,4478.943730916,2698.49744347863,366.427507568198
"2020-03-04",64,2706,383,60471133.4536314,5208.92681007487,3221.95893486215,447.281536543921
"2020-03-05",65,3296,562,60469568.6873378,6070.30793779009,3829.04919356291,543.576443677684
"2020-03-06",66,3916,720,60467715.2259149,7102.46557254052,4536.11454842246,657.814877030013
"2020-03-07",67,5061,822,60465507.2225669,8347.2946154954,5364.09437820547,793.009352294332
"2020-03-08",68,6387,988,60462874.1219262,9846.15382885797,6338.53610796072,952.809049846932
"2020-03-09",69,7985,1187,60459746.2800176,11634.6128067278,7489.1073542024,1141.62073426712
"2020-03-10",70,8794,1355,60456064.8352145,13733.8024885739,8848.27734376071,1364.70586600152
"2020-03-11",71,10590,1872,60451794.5955905,16140.0270027424,10448.7729259457,1628.22539360157
"2020-03-12",72,10590,1872,60446923.2625514,18828.5816783492,12320.5724140695,1939.20426903723
"2020-03-13",73,14955,2705,60441459.5119657,21757.9053340276,14488.7778519244,2305.4257612118
"2020-03-14",74,17750,3407,60435438.2127206,24866.6495665642,16971.4889973928,2735.26962832635
"2020-03-15",75,20603,4144,60428924.2816412,28072.4036997036,19777.4471522379,3237.48841964979
"2020-03-16",76,23073,4907,60422013.5231194,31273.4158378148,22903.7623814855,3820.91957415138
"2020-03-17",77,26062,5444,60414829.2953764,34354.04527881,26334.1391634078,4494.141094163
"2020-03-18",78,28710,7003,60407515.0931211,37193.3888021821,30038.0482746265,5265.09071490258
"2020-03-19",79,33190,7845,60400227.9817748,39672.054799103,33970.9074569516,6140.67688196856
"2020-03-20",80,38549,8472,60393128.298193,41681.7455763187,38075.1708151683,7126.40632829161
"2020-03-21",81,42681,10897,60386363.2827559,43139.3757536869,42282.9018466485,8226.06055657466
"2020-03-22",82,46638,12500,60380048.1404964,44001.929595637,46520.0843736557,9441.46644711874
"2020-03-23",83,50826,13101,60374246.2178633,44280.3871054382,50712.607791468,10772.4081526166
"2020-03-24",84,54030,15146,60368950.0811157,44051.1482088305,54793.6685779776,12216.7230102902
"2020-03-25",85,57521,16865,60364073.0269595,43456.0521284583,58711.9283980085,13770.6134269003
"2020-03-26",86,62013,18576,60359489.2706324,42656.4387403077,62436.7557499514,15429.1557901173
"2020-03-27",87,66414,20084,60355072.9437659,41794.5750027086,65957.2374641736,17186.8646800007
"2020-03-28",88,70065,22407,60350713.9911185,40981.0047615477,69278.4403179825,19038.1847148081
"2020-03-29",89,73880,23809,60346332.15728,40285.1385338333,72416.462486552,20977.8626123989
"2020-03-30",90,75528,26211,60341889.7689751,39728.0839752658,75392.597015666,23001.1709467732
"2020-03-31",91,77635,28157,60337403.234509,39277.5240418533,78226.8990000873,25103.9633618754
"2020-04-01",92,80572,30002,60332944.9765342,38852.4465705987,80931.6480544349,27282.5497535888
"2020-04-02",93,83049,32193,60328598.4329057,38371.5834253145,83508.1790220553,29533.4255597108
"2020-04-03",94,85388,34439,60324424.4076392,37784.5863763242,85949.625837751,31853.0010595228
"2020-04-04",95,88274,36358,60320455.9497002,37073.1489178076,88245.0883058426,34237.4339889724
"2020-04-05",96,91246,37702,60316694.8662436,36250.5165220856,90383.6634660338,36682.5746811231
"2020-04-06",97,93187,39360,60313108.5600553,35360.7481108208,92358.2936402014,39184.0191064746
"2020-04-07",98,94067,41519,60309627.3398119,34477.6184029399,94169.3983236018,41737.2643743331
"2020-04-08",99,95262,44160,60306147.7519172,33697.8217537918,95828.087908693,44337.9593331321
"2020-04-09",100,96877,46749,60302565.3293099,33107.245316503,97356.8299722802,46982.2163141162
"2020-04-10",101,98273,49304,60298797.391881,32761.1425334329,98786.2035093725,49666.8829890624
"2020-04-11",102,100269,52002,60294786.1162674,32684.8901296594,100150.905323393,52389.7091924091
"2020-04-12",103,102253,54110,60290500.2366158,32875.9030294444,101486.072736178,55149.4085314037
"2020-04-13",104,103616,55900,60285936.5404593,33305.5146818952,102823.941809871,57945.6239617835
"2020-04-14",105,104291,58197,60281121.3842687,33920.6159520237,104190.814484839,60778.8062072659
