"Date","days","infected.obs","removed.obs","susceptible.pred","exposed.pred","infected.pred","removed.pred"
"2020-01-22",22,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-23",23,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-24",24,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-25",25,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-26",26,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-27",27,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-28",28,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-29",29,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-30",30,0,0,8822000.14041401,31.0506235938609,0,0
"2020-01-31",31,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-01",32,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-02",33,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-03",34,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-04",35,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-05",36,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-06",37,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-07",38,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-08",39,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-09",40,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-10",41,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-11",42,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-12",43,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-13",44,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-14",45,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-15",46,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-16",47,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-17",48,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-18",49,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-19",50,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-20",51,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-21",52,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-22",53,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-23",54,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-24",55,0,0,8822000.14041401,31.0506235938609,0,0
"2020-02-25",56,2,0,8822000.14041401,31.0506235938609,0,0
"2020-02-26",57,2,0,8822000.14041401,31.0506235938609,1.91511293633077,0.0118200492433673
"2020-02-27",58,3,0,8822001.68304797,24.0117541781128,7.22041315396307,0.202755286308669
"2020-02-28",59,3,0,8822002.7840989,18.6848373773126,11.0708945073607,0.578139799826964
"2020-02-29",60,9,0,8822001.52954525,16.4813440284286,14.0178435037733,1.08923780072958
"2020-03-01",61,14,0,8821996.59940793,18.0268338284084,16.7781230676381,1.71360575813018
"2020-03-02",62,18,0,8821986.70412682,23.8141050109161,20.1402875095196,2.4594512422959
"2020-03-03",63,21,0,8821970.039124,34.7220156445214,24.9881553892618,3.36867555802399
"2020-03-04",64,29,0,8821943.69472315,52.4807467380185,32.4196473079105,4.52285338653483
"2020-03-05",65,41,0,8821903.067647,80.0504561794444,43.9441672765196,6.05570013188113
"2020-03-06",66,55,0,8821841.36478712,121.845210160027,61.7332316264124,8.17474167447445
"2020-03-07",67,79,0,8821749.52738337,183.527243307118,88.8699241810205,11.1934197268112
"2020-03-08",68,104,0,8821617.36431982,270.728075990069,129.454460884223,15.5711138952833
"2020-03-09",69,129,2,8821435.92437344,386.898705426658,188.344294972466,21.9505967453346
"2020-03-10",70,178,4,8821200.16020724,531.276922591566,270.503999490964,31.1768412609639
"2020-03-11",71,242,4,8820912.47137831,696.437871050529,379.927681015263,44.2810402183699
"2020-03-12",72,297,5,8820584.89418672,867.5598318925,518.250586283447,62.4133656941754
"2020-03-13",73,497,7,8820236.99254695,1025.76320600396,683.639906796383,86.722310844059
"2020-03-14",74,648,7,8819887.08693607,1156.90575448178,870.914872692773,118.210407345849
"2020-03-15",75,853,7,8819537.1381359,1264.48281605082,1073.86028830557,157.636730336052
"2020-03-16",76,1009,9,8819165.44835553,1372.72100434978,1289.39087974039,205.557730973828
"2020-03-17",77,1328,4,8818736.59423991,1513.75277136033,1520.25239746665,262.51856185314
"2020-03-18",78,1633,13,8818208.19584542,1720.10651102713,1775.51089797286,329.304716178306
"2020-03-19",79,1998,15,8817536.7268929,2019.3618310139,2069.84158632552,407.18766035812
"2020-03-20",80,2373,15,8816684.3632001,2428.80955272203,2421.82395148856,498.121266284479
"2020-03-21",81,2797,17,8815629.66938275,2947.54024646284,2851.06159194102,604.84674944408
"2020-03-22",82,3557,25,8814385.96037898,3542.99239521314,3373.32102372757,730.844172671456
"2020-03-23",83,4444,30,8813009.41438135,4149.8152565972,3993.84718619887,880.041146440089
"2020-03-24",84,5246,37,8811585.23930465,4688.32360872261,4703.26615654258,1056.28890067337
"2020-03-25",85,5549,39,8810222.27812317,5071.95879763757,5476.14623852951,1262.73481125527
"2020-03-26",86,6748,161,8809039.9359169,5220.57310007938,6271.43837493661,1501.17057867469
"2020-03-27",87,7374,283,8808143.14340146,5082.12050153504,7036.39053354025,1771.46353405878
"2020-03-28",88,7978,293,8807589.76679115,4657.15712624015,7714.95729929229,2071.23675391303
"2020-03-29",89,8223,565,8807360.75154837,4016.17715466757,8260.21235780877,2395.97690975384
"2020-03-30",90,8874,744,8807370.82181282,3276.20045253383,8646.42867804293,2739.66702720105
"2020-03-31",91,8957,1223,8807518.52162044,2547.13711524373,8871.72082419905,3095.73841072379
"2020-04-01",92,9129,1582,8807710.1425185,1911.70401800254,8953.31658019234,3457.95485390844
"2020-04-02",93,9222,1907,8807873.44750479,1418.00151733591,8920.6172466301,3821.05170183731
"2020-04-03",94,9334,2190,8807965.23095378,1079.03127136986,8807.77707444124,4181.07867100606
"2020-04-04",95,9088,2693,8807973.26033111,877.37035149131,8647.03397963967,4535.45330836016
"2020-04-05",96,8849,3202,8807914.0538984,772.772292282462,8463.51968459248,4882.77209531925
"2020-04-06",97,8614,3683,8807818.38550282,719.734534465785,8272.54337579362,5222.45455752029
"2020-04-07",98,8350,4289,8807711.94036701,685.750083912352,8081.06554773778,5554.36197194389
"2020-04-08",99,8157,4785,8807612.78427241,651.101899205198,7890.71131050348,5878.52048848582
"2020-04-09",100,7709,5535,8807531.96054002,606.002656370526,7700.19866278469,6194.95611142564
"2020-04-10",101,7172,6383,8807474.07475415,548.265520768234,7507.16216314677,6503.61553253281
"2020-04-11",102,6865,6941,8807437.84175084,481.430981372318,7309.49440976082,6804.35082863003
"2020-04-12",103,6608,7337,8807416.75728907,413.111891634928,7106.29830098385,7096.95048891239
"2020-04-13",104,6330,7711,8807402.12499099,351.45067350905,6898.34206054763,7381.20024556402
"2020-04-14",105,6209,8017,8807387.08207553,301.424598987009,6687.66608400725,7656.94521207898
"2020-04-15",106,5845,8491,8807367.0479602,265.043277165865,6476.89937485198,7924.12735837992
"2020-04-16",107,5080,9396,8807339.51090766,242.080318811622,6268.72868287414,8182.79806124853
